sessionID,unit,hemisphere,rf,choice,coherence,coherenceMean,ddm,ddmRank,ddmRankMean,tChoice,choiceSelectionTime,leftIsIn,coeffIn_1,coeffIn_2,coeffOut_1,coeffOut_2
jp098n02,spikeUnit32,left,right,1,0,1,0,1,1,230,436,1,-60.8487921920772,50.9887674066786,-69.6996028644136,69.8459321709884
jp104n02,spikeUnit01,left,right,0,0,0,0,0,0,160,351,0,-81.3515178020926,125.0116939426,-326.900782674289,215.720257825385
jp104n02,spikeUnit02,left,right,1,0,0,0,1,0,150,255,0,-119.845786996937,122.774427729463,-103.449773671557,83.4076124771856
jp104n02,spikeUnit03,left,none,1,1,0,1,0,0,190,631,1,24.1533739244198,-6.66733759372002,-152.337858220212,96.5309200603322
jp104n02,spikeUnit04,left,left,0,0,1,0,0,0,240,257,1,-185.425945556288,124.174717835286,-89.6561292835305,88.8168379405565
jp104n02,spikeUnit05,left,none,0,0,0,0,0,0,270,415,1,23.136167531193,19.0131357131062,-95.8465599014277,73.9443988566026
jp104n02,spikeUnit06,left,left,0,0,0,0,0,0,220,264,1,-227.892763411111,120.344534722905,44.3130518012719,-11.116627391532
jp104n02,spikeUnit07,left,right,1,0,1,0,1,1,150,165,1,-115.057815623346,87.997861584073,-45.2791797270128,59.654810674562
jp104n02,spikeUnit08,left,right,0,0,0,0,0,0,220,284,0,-58.7449077495359,60.7934631117701,57.1400150071759,7.9475056095722
jp104n02,spikeUnit09,left,right,0,0,0,0,0,0,710,NaN,0,-30.324497352825,39.0717933273577,0.273533527986217,22.260887281574
jp104n02,spikeUnit10,left,right,0,0,1,0,0,0,280,305,0,52.7659374652891,66.7736692951781,148.651441940677,28.9364028597068
jp104n02,spikeUnit11,left,left,1,1,1,1,1,1,150,176,1,-218.599808192467,118.661048877787,-76.877159796789,62.0468341071194
jp104n02,spikeUnit12,left,right,0,1,0,0,0,0,150,129,1,-404.471454089731,253.918294907961,31.1099864087439,57.2167868260233
jp104n02,spikeUnit13,left,right,1,1,0,1,1,0,150,169,1,-351.191609843185,271.298421033625,178.323603204347,1.62972989946475
jp104n02,spikeUnit14,left,right,1,0,0,0,0,0,150,255,0,43.018651116844,33.2666332924746,-1.57220536949879,47.7959680831725
jp104n02,spikeUnit15,left,right,1,0,0,0,1,0,180,235,0,-90.5957543978663,105.302815239537,-65.433131190518,64.7089634785976
jp104n02,spikeUnit16,left,none,0,0,0,0,0,0,260,328,1,-94.3836468213495,77.6804286950291,3.78138695468096,28.2336622156077
jp104n02,spikeUnit17,left,right,1,0,0,0,1,0,150,299,0,-69.0939247946311,65.8358872465629,9.22704089624929,26.9127864677404
jp104n02,spikeUnit18,left,right,0,0,0,0,0,0,240,897,1,4.52875761082621,42.4998742011785,-223.227752639518,186.500754147814
jp104n02,spikeUnit19,left,none,0,0,0,0,0,0,300,560,1,7.547929351391,4.16645700195835,68.6274509803924,-32.8431372549021
jp104n02,spikeUnit20,left,none,1,0,0,0,1,0,180,NaN,0,20.1551703912782,-2.92524351918971,-4.02101363275521,7.87634277216351
jp104n02,spikeUnit21,left,none,0,0,0,0,0,0,650,NaN,1,12.5348256211132,11.4071461439887,-12.646074253042,25.1089310999252
jp104n02,spikeUnit22,left,left,0,0,0,0,0,0,290,NaN,1,18.65261769313,-1.63653235923236,10.9124799521179,-0.888413299891574
jp104n02,spikeUnit23,left,none,1,0,1,0,1,1,250,NaN,0,7.99142762953474,5.90317137116762,36.7188396072649,-6.16644745219673
jp104n02,spikeUnit24,left,none,0,0,0,0,0,0,190,470,1,5.43450913299378,10.9998490414133,90.4977375565614,-35.0678733031676
jp104n02,spikeUnit25,left,left,0,0,0,0,0,0,240,276,1,-13.2801594746411,18.2523065825017,5.37617916948367,5.58859628340259
jp104n02,spikeUnit26,left,left,0,0,1,0,0,0,180,297,1,-76.7357198969814,50.8996711134168,-95.0532047930369,67.5047212203911
jp104n02,spikeUnit27,left,right,1,0,0,0,0,0,160,385,1,34.0934742292505,-4.80710018159387,-68.2709787836722,56.8880029858893
jp104n02,spikeUnit28,left,right,1,0,1,0,1,1,160,193,0,76.4274109517716,-22.2099965462771,38.1420483433398,-6.9326463537275
jp104n02,spikeUnit29,left,right,1,0,1,0,1,1,150,166,0,291.79151891018,-77.5452545607927,200.127637740626,-29.2045087763477
jp104n02,spikeUnit30,left,left,0,0,1,0,0,0,150,107,0,124.292351400686,-11.3741440403202,127.61135329388,2.46981491558053
jp104n02,spikeUnit31,left,right,1,0,0,0,1,0,150,191,0,-4.00553698365077,110.653898570557,-102.444832739754,134.428407452139
jp104n02,spikeUnit32,left,right,1,0,0,0,0,0,210,253,0,-54.8349066522369,72.1047307125152,107.712779929109,-22.5839045349752
jp106n02,spikeUnit01,left,left,1,0,0,0,0,0,170,226,1,-211.809952628274,182.916339662284,156.037580673756,-12.1705634094574
jp106n02,spikeUnit02,left,none,0,0,0,0,0,0,220,258,1,11.155968335196,30.6020157706135,-85.7958874226555,78.3331181865773
jp106n02,spikeUnit03,left,right,1,0,0,0,0,0,220,244,0,-502.914918876801,391.576057579661,506.052836210096,-123.454583932248
jp106n02,spikeUnit04,left,left,0,0,0,0,0,0,150,381,0,-267.98614547253,214.834240475008,533.928571428571,-166.696428571429
jp106n02,spikeUnit05,left,right,1,0,1,0,1,1,150,160,0,59.4653417227068,27.3618523232038,17.8759576159535,41.1158580402552
jp106n02,spikeUnit06,left,right,1,1,1,1,1,1,150,190,0,100.564819624907,-4.15952161883159,115.384802951216,-19.834135295936
jp106n02,spikeUnit07,left,right,1,0,1,0,1,1,150,204,0,26.1342120787627,28.2143710962999,47.5957439014972,1.80865794648514
jp106n02,spikeUnit08,left,right,1,1,1,1,1,1,150,176,0,8.42079637697142,20.2103937393758,80.3652817491219,-15.3082842648375
jp106n02,spikeUnit09,left,right,0,0,0,0,0,0,290,88,0,-102.788360678462,118.56680989553,127.731238858995,0.487108415783688
jp106n02,spikeUnit10,left,none,1,0,0,0,0,0,180,75,0,-47.7254415947707,104.826638934626,89.1865875082899,28.1042384718352
jp106n02,spikeUnit11,left,none,0,0,0,0,0,0,230,NaN,0,-9.51765138143262,18.6471282574101,-7.74406046145322,15.3199307125519
jp106n02,spikeUnit12,left,right,0,0,0,0,0,0,150,344,1,232.142857142858,17.6136363636361,245.980837569173,-35.7122936440181
jp106n02,spikeUnit13,left,right,1,0,0,0,1,0,150,30,0,-53.6876513554368,58.6971091437489,-32.9757547655808,33.1481490173587
jp106n02,spikeUnit14,left,right,1,0,1,0,1,1,150,171,0,96.1117938919837,69.6886099179136,29.0380980628559,78.2274288349227
jp106n02,spikeUnit15,left,right,1,0,0,0,0,0,190,624,1,-30.3571428571429,14.375,26.7194458189001,-5.39336961899966
jp106n02,spikeUnit16,left,none,0,0,0,0,0,0,150,870,1,60.7142857142857,-18.0357142857143,70.9549727857481,-33.2112815437894
jp106n02,spikeUnit17,left,right,1,1,1,1,1,1,170,180,0,388.331814038793,-182.913243693094,60.1245436316336,-10.930096778488
jp106n02,spikeUnit18,left,right,1,1,1,1,1,1,150,179,0,392.165228302999,-69.2227108191759,270.803916090661,-49.8493621743816
jp106n02,spikeUnit19,left,right,1,0,1,0,1,1,150,132,0,80.6756740227207,49.0613140356278,63.9091456977763,17.2725934916705
jp106n02,spikeUnit20,left,none,1,0,1,0,1,1,150,219,0,27.0234322651743,1.93218067870276,17.3530684733713,0.798753606183598
jp106n02,spikeUnit21,left,right,1,1,1,1,1,1,150,180,0,22.0457020960399,22.357517902601,77.2058660824914,-7.76781756959982
jp106n02,spikeUnit22,left,right,1,1,1,1,1,1,160,203,0,179.428733439945,-83.4268263513625,33.9605542139839,-10.4725465849417
jp106n02,spikeUnit23,left,right,1,1,1,1,1,1,170,207,0,163.173843220342,-62.4134484243708,88.55656119907,-14.3989449206023
jp106n02,spikeUnit24,left,right,1,1,0,1,1,0,240,311,1,4.9366481779272,8.66419920562363,293.580973843898,-156.580959787686
jp106n02,spikeUnit25,left,none,0,0,0,0,0,0,380,NaN,1,-14.7873252201686,9.12015441819007,24.7132865357357,-10.5582285642833
jp106n02,spikeUnit26,left,none,1,0,0,0,0,0,240,712,1,41.0714285714286,-10.625,-109.698169223158,76.0316674913417
jp106n02,spikeUnit27,left,right,0,0,0,0,0,0,270,310,1,49.205043859649,-3.78292440381255,-6.90530110484579,17.9893979629032
jp106n02,spikeUnit28,left,right,0,0,0,0,0,0,250,515,1,-78.5714285714287,51.0714285714286,65.0667986145443,-17.7634834240458
jp106n02,spikeUnit29,left,right,1,0,0,0,0,0,200,511,1,-112.5,74.9107142857143,94.4087085601126,-12.3899059871316
jp106n02,spikeUnit30,left,none,1,0,0,0,1,0,210,257,1,32.2727381184515,-10.5361756259303,3.21010620430267,1.64029899271728
jp106n02,spikeUnit31,left,right,1,1,1,1,1,1,150,176,0,145.847495635609,-57.6544310611435,47.4346661492372,-6.2295803175525
jp106n02,spikeUnit32,left,right,1,1,1,1,1,1,160,178,0,165.112890964205,-48.9207785891875,37.169615205913,15.4302797417887
jp107n02,spikeUnit01,left,none,0,0,1,0,0,0,470,841,1,-29.4646065397061,24.829320876752,-85.8843537414977,64.9234693877559
jp107n02,spikeUnit02,left,right,0,0,0,0,0,0,170,721,1,-64.0495867768518,113.119834710741,219.387755102042,-36.9897959183685
jp107n02,spikeUnit03,left,none,0,0,0,0,0,0,410,520,1,190.621631333093,-64.2921307941068,31.0374149659845,-2.10459183673359
jp107n02,spikeUnit04,left,left,0,0,0,0,0,0,290,NaN,0,27.1340404194479,306.313590008214,-73.8021921970558,355.7262122745
jp107n02,spikeUnit05,left,left,0,0,1,0,0,0,200,225,1,-71.8619404208648,61.9123177953972,-76.1185459580397,69.5754393253317
jp107n02,spikeUnit06,left,none,0,0,1,0,0,0,160,336,1,-55.9647862019412,39.2337405677331,-23.3843537414982,30.5484693877561
jp107n02,spikeUnit07,left,left,0,0,1,0,0,0,450,848,1,-233.291412145169,126.468738771111,-53.9965986394584,59.630102040818
jp107n02,spikeUnit08,left,none,0,0,0,0,0,0,300,856,1,-80.2191879266994,60.8920229967668,77.8061224489891,-20.3443877551076
jp107n02,spikeUnit09,left,left,1,1,1,1,1,1,150,110,1,-185.675683239858,135.422180304823,-9.80879364516997,41.6420465938329
jp107n02,spikeUnit10,left,none,0,1,0,0,0,0,150,167,1,0.766569033803958,27.1918635787239,-114.813550434488,90.5594479313718
jp107n02,spikeUnit11,left,right,1,0,1,0,1,1,160,241,0,24.4509253043485,123.485321475356,130.671831339477,44.2784732277476
jp107n02,spikeUnit12,left,right,1,0,0,0,0,0,150,184,0,-155.877481641209,149.055989473198,156.192190336612,-25.2229797000649
jp107n02,spikeUnit13,left,right,0,1,0,0,0,0,200,375,1,108.87531440891,-28.3327344592163,-245.323129251702,162.818877551021
jp107n02,spikeUnit14,left,none,1,0,0,0,0,0,150,233,1,20.1002907200334,-0.309329671229065,-80.438110566748,62.0979068026123
jp107n02,spikeUnit15,left,none,0,1,0,0,0,0,230,875,1,3.59324469996329,11.6061803808843,-220.663265306123,141.772959183674
jp107n02,spikeUnit16,left,none,0,0,1,0,0,0,150,407,1,-66.3851958318307,45.575817463167,-8.50340136053302,17.6020408163201
jp107n02,spikeUnit17,left,right,0,0,0,0,0,0,220,792,0,127.976190476208,-8.48214285715296,-164.301113905854,129.307402084081
jp107n02,spikeUnit18,left,left,1,0,1,0,1,1,170,228,1,-126.225083232978,92.0550557720953,-6.91098042570509,29.9865221911421
jp107n02,spikeUnit19,left,left,0,0,0,0,0,0,180,253,0,77.1203256319842,0.852335847622497,-119.011447591366,104.350890519751
jp107n02,spikeUnit20,left,right,0,0,0,0,0,0,220,311,1,-9.9941909820064,68.8169344860506,98.7198450809191,12.733754215955
jp107n02,spikeUnit21,left,none,0,0,0,0,0,0,160,280,1,-20.9125863472077,67.7065917677103,127.17720721324,-27.0217966505549
jp107n02,spikeUnit22,left,none,0,0,1,0,0,0,470,823,1,-9.79159180740351,28.3731584620919,-52.295918367349,53.2525510204095
jp107n02,spikeUnit23,left,none,0,0,0,0,0,0,370,830,1,-26.5001796622352,14.4044196909811,61.6496598639448,-31.1862244897955
jp107n02,spikeUnit24,left,none,1,0,0,0,1,0,250,840,1,63.6004311893632,-14.570607258354,19.982993197278,-3.50765306122396
jp107n02,spikeUnit25,left,none,0,0,0,0,0,0,170,784,1,-4.58138699245558,25.2021200143736,41.6666666666637,0.892857142858873
jp107n02,spikeUnit26,left,none,1,0,0,0,0,0,150,829,1,-13.3848365073604,16.7669780812049,25.9353741496579,2.74234693877669
jp107n02,spikeUnit27,left,none,1,0,0,0,1,0,180,290,1,16.0132356111429,1.43632066237513,37.1416778554747,-8.38792136012635
jp107n02,spikeUnit28,left,right,0,0,1,0,0,0,270,316,1,-159.964646898614,91.3576687783495,-3.14609539468202,26.0287674852565
jp107n02,spikeUnit29,left,none,0,0,0,0,0,0,200,NaN,1,-38.4491498065883,44.5522024759039,2.96237166495233,23.8261474592126
jp107n02,spikeUnit30,left,none,1,0,0,0,0,0,220,268,0,-79.4334463239303,75.5987361215256,20.0137742785545,15.287376152891
jp107n02,spikeUnit31,left,right,1,0,0,0,0,0,160,228,0,114.028731590939,-35.9634143548072,-79.5336060980214,53.7008368643204
jp107n02,spikeUnit32,left,right,1,1,0,1,1,0,180,193,1,38.3191151494575,-9.85885235258237,89.9983608494706,-41.7199782441524
jp110n02,spikeUnit01,left,right,1,0,0,0,1,0,180,218,0,-52.2589442728098,48.8331330392257,82.2928395947769,-23.3517523942507
jp110n02,spikeUnit02,left,none,1,0,0,0,0,0,240,270,1,-69.4156932708103,40.190363572225,50.0446847212021,-15.1276323413098
jp110n02,spikeUnit03,left,right,1,0,0,0,1,0,150,189,0,-39.9865806116269,39.2368772457147,-1.68326284838558,9.14507366832478
jp110n02,spikeUnit04,left,none,0,1,0,0,0,0,370,NaN,1,7.569506778179,0.766846207124519,-42.0891148420567,28.5967165024578
jp110n02,spikeUnit05,left,left,0,1,0,0,0,0,330,509,1,144.337911376005,-50.2461777662609,-10.2242460692507,15.3578486124242
jp110n02,spikeUnit06,left,none,1,0,0,0,1,0,210,862,1,35.307074371599,-13.6823011142784,8.59180341953737,-0.300713119683593
jp110n02,spikeUnit07,left,none,1,1,1,1,1,1,170,211,0,50.0204078607009,17.8813190960145,223.675783780752,-58.8939801953857
jp110n02,spikeUnit08,left,right,1,0,0,0,1,0,170,212,0,-8.18599344711714,30.2536619719815,61.2316998689074,-10.6233211325976
jp110n02,spikeUnit09,left,right,1,0,0,0,1,0,160,218,1,92.644159059472,-26.9196949088615,53.7549386200646,-12.8880478368667
jp110n02,spikeUnit10,left,right,1,1,1,1,1,1,150,174,0,62.752412197998,-18.6121809538211,70.0022998610075,-22.2814690006851
jp110n02,spikeUnit11,left,right,1,1,1,1,1,1,150,176,0,183.98022172605,-60.9689913169436,90.4061782519178,-8.00639651797303
jp110n02,spikeUnit12,left,right,1,1,0,1,1,0,150,174,0,-36.3251951452271,51.3080486339778,106.108886868079,-22.8342219262931
jp110n02,spikeUnit13,left,right,1,0,1,0,1,1,150,181,0,89.3535052345734,-25.7078310278202,60.4301557665249,-10.4447209078277
jp110n02,spikeUnit14,left,right,1,0,0,0,1,0,170,227,0,-73.0457804815919,91.6553279906427,80.571124970543,-5.14733380654081
jp110n02,spikeUnit15,left,right,1,1,1,1,1,1,150,160,0,268.069373421935,-49.0014764687725,131.19004992153,7.46872126194663
jp110n02,spikeUnit16,left,right,1,1,1,1,1,1,150,161,0,379.132649273538,-120.743202805498,224.65494885205,-54.6878600766129
jp110n02,spikeUnit17,left,none,0,0,0,0,0,0,180,747,1,-13.9932625032389,29.8263798911634,120.027493770941,-49.2009622819819
jp110n02,spikeUnit18,left,right,1,0,0,0,1,0,230,328,1,24.1642912671659,11.9201865768341,62.9779190652093,-7.20422716728094
jp110n02,spikeUnit19,left,right,0,0,0,0,0,0,260,NaN,0,-12.0188935254881,27.6931126722341,19.5056403579396,11.0634149983555
jp110n02,spikeUnit20,left,right,0,0,0,0,0,0,400,862,1,27.014770665976,7.6962943767814,141.764756422371,-54.9617664747817
jp110n02,spikeUnit21,left,none,0,1,0,0,0,0,160,331,1,-389.803057786994,202.617258357088,127.58828078014,-29.4655898273074
jp110n02,spikeUnit22,left,right,1,0,1,0,1,1,180,218,0,87.2009094943676,-19.8828115585038,87.5474493267443,-15.7618267845441
jp110n02,spikeUnit23,left,none,1,0,1,0,1,1,150,200,0,115.079616358298,11.4866768206351,69.7686579621428,25.5229642084277
jp110n02,spikeUnit24,left,none,0,0,0,0,0,0,170,NaN,0,-12.5857628461977,18.3887009819285,5.4198115233976,7.3279453608555
jp110n02,spikeUnit25,left,right,1,0,0,0,0,0,150,172,0,-17.4156928720427,124.63290608243,100.413230419909,31.2103486617247
jp110n02,spikeUnit26,left,none,0,1,0,0,0,0,260,296,1,289.088082169193,-83.1439356186706,-30.1542258755105,52.6637895140361
jp110n02,spikeUnit27,left,left,1,0,0,0,1,0,180,302,1,63.0992485099753,20.1347499352169,28.181115216081,19.0136609674388
jp110n02,spikeUnit28,left,none,0,0,0,0,0,0,280,303,1,94.8432236330662,-13.2676859289974,-107.225706675833,83.7528997336551
jp110n02,spikeUnit29,left,right,0,0,1,0,0,0,270,390,1,-116.804871728427,75.356309924851,-143.740871208868,110.030930492312
jp110n02,spikeUnit30,left,right,1,0,1,0,1,1,150,172,0,128.255230577571,-17.720325946861,21.348120953722,29.924066692955
jp110n02,spikeUnit31,left,right,1,0,1,0,1,1,150,202,0,50.7215190490068,8.411481833894,86.4943579067179,-12.7367033877155
jp110n02,spikeUnit32,left,right,1,0,0,0,1,0,170,597,1,153.796320290231,-32.4436382482512,1.97611478649001,44.930835982475
jp111n02,spikeUnit01,left,none,0,0,1,0,0,0,180,NaN,0,49.497884888091,28.5793869662788,63.552484066744,31.2440419580038
jp111n02,spikeUnit02,left,right,0,0,0,0,0,0,220,520,1,151.515151515171,-31.5151515151596,58.3333333333288,1.25000000000269
jp111n02,spikeUnit03,left,none,1,0,1,0,1,1,190,NaN,1,-12.9492764195398,7.63646888664457,-13.4792848770899,11.1411861724877
jp111n02,spikeUnit04,left,left,1,0,0,0,0,0,150,749,1,-260.606060606065,147.272727272729,115.384615384623,-35.8974358974403
jp111n02,spikeUnit05,left,right,0,0,0,0,0,0,160,NaN,1,-78.8251591512162,81.5750959092512,77.7202516800615,2.77960242272396
jp111n02,spikeUnit06,left,left,1,0,1,0,1,1,150,163,1,-4.04493382286563,13.9596198975013,-15.2223362812715,16.4740969824716
jp111n02,spikeUnit07,left,none,0,0,0,0,0,0,190,NaN,0,12.2348488211372,2.37946215129897,-18.4911037197747,19.5848058723631
jp111n02,spikeUnit08,left,none,1,0,1,0,1,1,360,NaN,0,2.90978955764481,6.01260282175198,13.9625641671546,2.51471195056613
jp111n02,spikeUnit09,left,right,1,0,1,0,1,1,320,862,1,-157.57575757576,84.2424242424253,-66.0256410256423,51.6987179487189
jp111n02,spikeUnit10,left,none,0,0,1,0,0,0,590,875,1,-154.545454545459,101.212121212123,-180.769230769223,144.294871794868
jp111n02,spikeUnit11,left,left,1,0,1,0,1,1,190,231,1,-135.235578432386,129.827065948523,-113.213290647601,119.194157444197
jp111n02,spikeUnit12,left,right,0,0,0,0,0,0,370,NaN,0,26.0599850109706,9.12699010069919,-18.9959178885454,32.4304336007963
jp111n02,spikeUnit13,left,left,0,0,1,0,0,0,340,860,1,-57.5757575757487,44.2424242424206,-103.205128205131,88.173076923079
jp111n02,spikeUnit14,left,none,0,0,1,0,0,0,500,802,1,-57.5757575757584,30.9090909090913,-31.4102564102577,30.0961538461547
jp111n02,spikeUnit15,left,right,1,0,1,0,1,1,230,855,1,-48.4848484848495,28.4848484848489,-96.7948717948733,71.8269230769241
jp111n02,spikeUnit16,left,right,0,0,0,0,0,0,300,NaN,0,18.9091914984024,90.3876543923018,-281.307117026753,216.077102715599
jp111n02,spikeUnit17,left,right,1,0,1,0,1,1,240,470,1,-36.3636363636366,16.3636363636365,-37.1794871794878,28.1410256410261
jp111n02,spikeUnit18,left,right,1,0,0,0,0,0,200,240,0,36.0095205224936,-0.244015183293181,-44.6954721994736,31.7562612796763
jp111n02,spikeUnit19,left,right,0,0,0,0,0,0,300,618,1,181.818181818181,-61.8181818181814,50.6410256410352,-12.4679487179543
jp111n02,spikeUnit20,left,none,0,1,1,0,0,0,770,819,1,-251.515151515153,118.181818181819,-1.2820512820526,11.6025641025649
jp111n02,spikeUnit21,left,left,0,0,0,0,0,0,250,720,1,-200.000000000005,126.666666666669,121.794871794867,-35.5769230769203
jp111n02,spikeUnit22,left,none,1,0,0,0,0,0,370,858,1,248.484848484846,-75.1515151515142,-41.6666666666684,39.5833333333345
jp111n02,spikeUnit23,left,left,0,0,1,0,0,0,240,NaN,1,-148.01499171701,85.8427365534593,-63.3602228934345,58.9307606973768
jp111n02,spikeUnit24,left,none,1,0,0,0,1,0,220,NaN,0,-32.3991024717272,28.2340031151724,-21.6316251481606,16.8839225936563
jp111n02,spikeUnit25,left,right,0,0,0,0,0,0,240,448,1,-21.2121212121226,21.2121212121218,23.7179487179472,-2.14743589743502
jp111n02,spikeUnit26,left,left,0,0,0,0,0,0,270,NaN,0,-79.5317142172708,63.4777085545696,78.9316374665514,-12.1593404253229
jp111n02,spikeUnit27,left,right,0,0,0,0,0,0,360,NaN,0,20.3453591226247,11.1615899885096,-29.4711325410807,33.8393271619834
jp111n02,spikeUnit28,left,right,0,0,0,0,0,0,630,NaN,1,23.8082235434363,134.612378661405,-65.020259032745,182.883521723757
jp111n02,spikeUnit29,left,right,1,0,0,0,0,0,280,NaN,0,-19.7629108103254,19.9384220316961,32.2316767402311,-5.16270640579692
jp111n02,spikeUnit30,left,left,1,0,0,0,1,0,200,236,1,50.4887107610266,13.9194935851936,16.9239120103267,12.4804149566775
jp111n02,spikeUnit31,left,none,0,1,0,0,0,0,220,476,1,-242.424242424244,109.09090909091,14.7435897435881,4.07051282051378
jp111n02,spikeUnit32,left,none,1,0,0,0,0,0,190,624,1,-93.939393939395,47.2727272727278,80.7692307692285,-30.9615384615372
jp113n02,spikeUnit01,left,left,0,0,0,0,0,0,230,272,1,104.850417743386,-18.5840062562755,68.8857004950866,-19.3317722486834
jp113n02,spikeUnit02,left,left,0,0,0,0,0,0,190,265,1,-84.4703734613539,41.6187255470886,36.5336540460006,-18.3712827727157
jp113n02,spikeUnit03,left,none,0,0,1,0,0,0,560,717,1,-128.529698149952,59.1041869522886,-20.4022656340315,17.9285631718881
jp113n02,spikeUnit04,left,right,0,0,0,0,0,0,200,NaN,0,-4.57933927820437,9.11089882590813,-14.4035246563436,13.0158251760574
jp113n02,spikeUnit05,left,none,0,0,0,0,0,0,190,419,1,-9.59799693976993,13.1798581165673,110.969830077446,-56.1553577621077
jp113n02,spikeUnit06,left,right,0,0,0,0,0,0,340,416,1,204.339963833633,-60.3074141048818,-42.3072477170299,47.6592301468057
jp113n02,spikeUnit07,left,left,0,0,0,0,0,0,170,852,1,-12.9364306579504,13.4163305049384,86.5795861750206,-41.521211420652
jp113n02,spikeUnit08,left,none,0,0,0,0,0,0,240,837,1,-156.767283349563,81.9376825705948,48.4915038723818,-7.76788810541967
jp113n02,spikeUnit09,left,left,1,0,0,0,0,0,150,189,1,-68.0023828340871,43.8540640790343,9.75096838200933,-0.401356467920934
jp113n02,spikeUnit10,left,left,1,0,1,0,1,1,150,174,1,-52.0735288006903,61.2585978069181,-30.7637058406969,39.9917253360437
jp113n02,spikeUnit11,left,left,0,0,1,0,0,0,150,294,1,-39.1506859599286,38.3017133942581,-3.75859302745717,16.2816089470836
jp113n02,spikeUnit12,left,right,1,0,1,0,1,1,150,213,0,43.7286246327652,5.97353457403758,3.37239699676458,17.4225038999116
jp113n02,spikeUnit13,left,none,0,0,0,0,0,0,150,656,1,-56.8924746139945,33.1965502851583,36.46977228066,-13.3510576811923
jp113n02,spikeUnit14,left,none,0,0,0,0,0,0,150,NaN,1,-42.6465190491768,26.5152199619932,23.0683748058095,-7.27354727844301
jp113n02,spikeUnit15,left,none,0,0,0,0,0,0,370,522,1,-74.5583530393665,38.6145500069555,3.9879782684075,3.29441683042469
jp113n02,spikeUnit16,left,none,0,0,1,0,0,0,240,758,1,-140.492418973433,68.2848796772853,-43.4631834470013,33.6608484568265
jp113n02,spikeUnit17,left,right,1,0,0,0,0,0,190,NaN,0,9.20490829858609,3.08157230946181,-14.5994179195953,13.7058784524098
jp113n02,spikeUnit18,left,right,1,1,1,1,1,1,150,164,0,174.696856438954,-46.7434649192869,45.2987195345363,24.0952475801562
jp113n02,spikeUnit19,left,left,1,0,1,0,1,1,150,148,0,63.0893758079522,28.9855690917562,84.1557725234472,23.6358856825064
jp113n02,spikeUnit20,left,none,0,0,0,0,0,0,220,583,1,-13.4928362776486,30.1224092363342,63.2874812160537,-8.58860247370787
jp113n02,spikeUnit21,left,none,0,0,0,0,0,0,340,594,1,-75.6711642787541,72.0267074697434,189.111085423671,-69.8647555196054
jp113n02,spikeUnit22,left,left,0,0,1,0,0,0,530,NaN,0,16.5480234842972,19.2338224903277,56.338918514577,5.60017146489
jp113n02,spikeUnit23,left,right,1,0,0,0,1,0,210,244,0,-3.71727780269058,48.8381900982097,-21.337264488293,45.9789197381294
jp113n02,spikeUnit24,left,left,0,0,0,0,0,0,180,NaN,0,-14.0480805841983,13.9981326159608,30.0432743860092,-5.7655881625659
jp113n02,spikeUnit25,left,right,1,0,0,0,0,0,150,379,1,-65.0380892376442,44.6803940660985,62.4288619557824,-11.4133882438321
jp113n02,spikeUnit26,left,right,1,1,0,1,1,0,150,202,0,225.480772362323,-59.89689046156,-67.6050746671674,69.7946637148901
jp113n02,spikeUnit27,left,none,1,1,0,1,1,0,200,257,0,-136.833701740681,109.351388451368,116.304755812837,-26.6285345696334
jp113n02,spikeUnit28,left,none,1,0,1,0,1,1,150,222,0,79.4746138121014,-8.20892847894831,93.5823012957963,-14.5236575373974
jp113n02,spikeUnit29,left,none,1,0,1,0,1,1,160,NaN,0,4.93326291478234,13.2423000771653,15.3262615909694,4.43938853168184
jp113n02,spikeUnit30,left,none,0,0,0,0,0,0,450,417,1,-49.7983029628622,45.1940464598702,2.31187145995625,27.9967633799507
jp113n02,spikeUnit31,left,left,0,0,0,0,0,0,370,424,1,-104.743357907917,69.9193211851451,208.241821754706,-93.1915385504543
